p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,ch,x,y,z
-4.023510583139654,-0.6876505188725162,-1.4506965100587728,-3.289412008191908,-3.3703170196705585,-1.3408239194363105,-5.725630563858708,-4.072417382442019,-6.220316136930428,-5.845298754125004,-4.959745378531309,-1.7668788440935472,-1.1028861010300588,-3.4637323552647175,-2.881635188868838,-3.0908439679482846,16,-0.92820001,-2.33330011,0.60979998
-6.223963017432716,-1.5961012678490505,-4.885830519514929,-6.133353992438067,-5.7490875785225555,-3.733346368636994,-6.2541863370544775,-0.15756245366557664,-2.296442127760571,-2.386188729655757,-1.7547031666928135,-4.215871714940114,-2.3159594430871167,-6.246820946393019,-4.98405192887207,-5.21683264941133,13,-0.93059999,-2.33470011,0.61549997
-3.781125428371176,-6.181852182147711,-1.9450507935324275,-3.32259404313581,-3.179933341843501,-0.925434995273072,-4.4806248624345955,-3.4047617788636657,-6.032745323521567,-5.987685560757775,-5.533792297566471,-1.950240634409937,-5.673199363271728,-3.6930964901147973,-2.522685931475351,-2.9192534530669505,14,-0.92519999,-2.33820009,0.61870003
-0.5540357535477014,-4.183292757972417,-3.790417742404438,-1.3189091372191797,-0.5726263619176564,-5.243451689532407,-3.1839884380325714,-3.0820661130068814,-4.7326922625965935,-4.6267498154845725,-4.603970859939508,-0.25727407485972975,-4.599972799725471,-2.773278700481825,-0.473685390873527,-0.3250656926809441,9,-0.91549999,-2.34120011,0.61299998
-2.4283235510402577,-4.265612538672457,-5.587083256366208,-2.441666071015348,-0.7719681403602294,-5.4214927560514,-3.1880290593672385,-6.237532989911813,-4.332482830208704,-3.8080748039504044,-1.8708720077449783,-5.843565652101489,-5.085584778559507,-1.275100221511451,-0.5759295925131624,-0.5897468255887119,23,-0.91060001,-2.34299994,0.61760002
-1.1601345776205996,-3.5437749256203332,-4.114493314512345,-1.1020366849867784,-0.8704403175579571,-4.656379719193829,-3.207231438228746,-3.1427081509756007,-4.403311547713955,-4.833754498337427,-4.255501712592924,-5.637137371056198,-1.9343844062447744,-2.843072986089936,-0.07030772264786833,-0.3163428290760919,8,-0.91170001,-2.34660006,0.61549997
-1.7590153393715582,-3.5016503723895553,-4.506224664097948,-1.2142901675153546,-1.0357400256555067,-4.920446295302639,-3.1374263540117155,-3.0847680028478877,-4.470275222847434,-5.017778827196693,-4.668102838952095,-4.7533973634890145,-2.8015648897770653,-2.8926259669788834,-6.171859146071636,-0.4441406558336638,7,-0.90619999,-2.34540009,0.62360001
-1.772118484944201,-3.385966563755204,-4.549568648129995,-1.3289374143494648,-0.33017046594844857,-5.311430518860689,-1.8799244764320662,-1.5555558807713794,-3.813613152246603,-4.298635135858746,-3.896117345111108,-4.342205920123263,-3.868838703601533,-2.8342340388225438,-5.9305636301200835,-6.15870251111221,11,-0.9066,-2.34689999,0.62120003
-2.0700251647817858,-4.155837900724499,-5.3403868094918,-1.925575437493599,-1.2721545259754876,-6.160758169958342,-5.07370844792036,-0.8026381937714149,-4.5521266104375755,-4.668043861940845,-2.37241158924094,-0.9023613543860804,-5.96593334297615,-2.3283111191856065,-1.0280576858147796,-1.096389999790702,20,-0.90450001,-2.34879994,0.625
-0.5975351106468558,-1.7042463588687085,-3.7400759526627976,-0.8421566117614105,-0.035179379856828064,-4.828079609439918,-1.9855929975750968,-5.344679493387936,-4.073050717656685,-2.750146405283104,-5.78461987912722,-5.356148735809128,-4.8779344477213655,-6.246033316425461,-5.9956093300677935,-6.217056341410224,29,-0.90259999,-2.35039997,0.62900001
-0.3565902653226942,-3.765295884615732,-3.072593119018629,-0.4090423080045653,-5.452896464500633,-4.247325332296903,-1.4710001821834169,-0.601976955619719,-2.630493403601939,-3.374565888359058,-3.1275789689552838,-2.7896045251610815,-3.420597249206338,-3.272874039470757,-4.528264350345182,-5.61795464894352,10,-0.90399998,-2.3512001,0.62900001
-5.334065865366782,-6.102692497099397,-2.9695669623691394,-5.477480273424842,-5.015386499866636,-3.340010819272976,-0.5923521080387388,-3.9629072018973446,-2.6105886444583817,-1.264147432200616,-0.7328059926820529,-3.1563048294575324,-3.116516590639762,-4.982998181955011,-4.591156905640052,-4.468734127016155,30,-0.90359998,-2.35500002,0.63200003
-0.7773717583283357,-1.8322993357770336,-3.710513086782921,-0.3848467047899078,-6.125612589590155,-4.673232478096224,-2.864625051279539,-1.2102409457198817,-2.6527171655500936,-3.644499160995892,-3.3970526693422514,-2.9429994800185355,-3.95935414687294,-6.199920544753063,-4.978887565634707,-6.067132028809578,7,-0.90329999,-2.35599995,0.63489997
-2.287174427470113,-4.941356339799132,-5.8861028068702055,-2.2336639324317247,-1.7369115846699898,-0.7719376558378883,-0.4296108410735471,-1.6607545327566484,-4.6834618770091225,-5.335333910093439,-3.1418405416194304,-1.534817349481024,-1.5411791411163591,-3.29930027492712,-0.8858899352689988,-2.023304441327088,18,-0.90439999,-2.35840011,0.63849998
-3.533562572112867,-4.299353351987385,-1.139873369130017,-3.8460314500734434,-3.707925613943864,-1.6126039452697611,-4.809995318843171,-2.9750628195680733,-1.130442342353632,-6.202916953424236,-5.766572464416626,-1.5868414775975879,-2.0116942355473206,-3.7133454832590616,-3.4512517721788036,-2.9428042805000416,27,-0.90509999,-2.35369992,0.64359999
-0.1210992971285556,-1.5434436951232868,-3.6075242313180276,-6.25158152574307,-5.153010419727757,-4.517569141417255,-3.1546122623705344,-5.207580050917521,-4.641021813793856,-3.3495201462015274,-5.159598237711094,-4.412089134790989,-4.611735751074761,-0.44000638672942927,-4.769679449440105,-5.972824756580177,22,-0.90869999,-2.35669994,0.6476
-2.2794073713817085,-3.216379228619097,-6.122234656162794,-2.115264545001864,-2.1940345570266047,-5.823441233394881,-2.0221800866702324,-1.1288743940552308,-5.894874169052287,-3.18995607466222,-3.5008319051289405,-0.3585634887962428,-0.4940873683732967,-2.2749278402967477,-0.8638541673967026,-1.5419233395287044,34,-0.9138,-2.34910011,0.6487
-3.9331553377670474,-5.631917275914674,-5.609917095747491,-2.595174444151141,-1.3957875016895969,-1.8630673920213354,-5.693397013585141,-4.778513971023294,-6.1844966578031375,-0.8848221991832332,-5.99023647454554,-1.0567318469750617,-1.9670395500382263,-5.206638033804154,-0.9232758602759787,-3.3687232611007474,1,-0.90460002,-2.34719992,0.64670002
-2.6368421036888243,-2.063281548178857,-0.0464916531322892,-2.9331873785662097,-2.2512589649428136,-5.489287387856443,-1.9902550026206995,-0.760551811236077,-5.508753796377718,-4.123218691923668,-2.6887904496775334,-0.2140811260579767,-0.1084334952584527,-1.905125065698023,-0.6250478062744911,-2.373386672005843,35,-0.8976,-2.3427999,0.64300001
-1.5171489663967321,-1.2438583619106467,-5.177606017062686,-1.0061711001902012,-1.0642583665939682,-5.039244763891766,-6.230634500536048,-6.152615861417303,-4.706365660489205,-2.783545843927058,-1.6368625145039672,-5.853556475844535,-5.826090120159279,-0.840824609857421,-6.045579524822852,-1.2652476184594619,32,-0.90109998,-2.3448,0.64289999
-4.0501926538554365,-2.891813394263316,-1.6824710437206924,-4.395071930764722,-3.9739457330935153,-1.740208520495834,-4.051178486933601,-2.5709072303457177,-1.4488075666168854,-0.37527887765334356,-4.696101392289613,-0.8854629226370889,-1.515957246128437,-3.6528327892068404,-3.2254162487069493,-3.306998150761757,27,-0.90200001,-2.34610009,0.63959998
-1.6634598751972902,-3.9553675176842695,-3.9139343871732777,-0.9281002933741576,-6.070867422796063,-0.3607950027131608,-4.314058856581298,-3.5228594940376112,-4.471292993415197,-5.342990091922729,-3.7648838343847757,-5.667401462895782,-6.002808918510148,-3.470634383673172,-0.17942401659859541,-1.8905748864777188,0,-0.90679997,-2.3441,0.64289999
-3.0358656899221756,-4.630967968221512,-4.876297558311071,-3.006098862980931,-5.443403599286654,-1.5936931507889938,-5.255855246839616,-4.54473492182985,-6.000353475600491,-0.03953187087839183,-4.537625257448809,-0.23520659448560366,-0.5441283216215922,-4.8202072012255925,-1.623720468498199,-2.936265203544778,1,-0.90700001,-2.34969997,0.63999999
-3.3578131919167262,-1.06107250735894,-0.7964839347797295,-3.20632826709954,-2.793824670795786,-0.6678005431865088,-0.7229476315275534,-0.8191946413085986,-6.248927274431352,-5.375705168825569,-2.9902788035299395,-2.8535037861632304,-5.999234614241377,-2.3387259736763184,-2.026814228561296,-2.801653397393437,28,-0.90079999,-2.35400009,0.63700002
-0.21746597076172947,-2.497265824503863,-5.188643409750451,-0.6057931578704903,-0.5198996141878851,-5.736244326258188,-4.350949978881438,-1.6404154137566636,-2.9302588069072613,-3.1991224252777926,-3.09692175299152,-4.6124121727851275,-3.1546905888267105,-1.2219761528064552,-6.052977327027978,-6.000752867936988,13,-0.90570003,-2.3526001,0.64270002
-2.3059669228763404,-2.047853203420658,-0.0938208628070143,-2.6467062943505724,-1.8111929867909922,-6.104067959603086,-5.25623773027344,-0.27491639804848944,-5.868698803696418,-5.216271429509462,-0.8141375195903535,-0.0442448852697197,-5.599311502174203,-1.2167680778423318,-0.7109343210015169,-1.209219538603442,20,-0.90179998,-2.35430002,0.64289999
-4.103651842512509,-1.9389173536998037,-1.1688841878743546,-4.728695848077622,-3.6133057531621944,-1.603331811139718,-6.240904489680439,-2.3665038554281423,-0.6009711185543765,-6.218818126552726,-2.738168460780031,-2.54315362634744,-1.206709649956835,-2.6647282672104353,-1.8066268033494595,-3.7893014462666557,34,-0.8951,-2.35299993,0.64160001
-3.642264339133604,-0.5536502722732735,-2.2395609072867337,-4.290288472140066,-4.068990440566729,-3.0765399990036784,-4.445908389512276,-5.949210918984534,-1.4255298116998674,-0.8543081630190414,-2.30425306848457,-2.428807288402652,-0.24551230642468624,-5.911582708795848,-3.100401055079324,-3.173941373222256,11,-0.88980001,-2.34710002,0.63980001
-5.881385657976278,-3.822239187121113,-3.0707080878875956,-0.30315579476856414,-5.337052273008894,-3.4828810619697563,-2.0894969477356256,-4.444365101783198,-2.8357553935225326,-1.8938692910645472,-4.8165088902992395,-4.225659051279749,-3.2455512558267827,-4.5109750900064824,-4.139988042933343,-5.62580247621559,33,-0.87510002,-2.33419991,0.63
-0.13784325499698014,-4.538686257665297,-3.66170477141773,-0.7765580071417446,-6.207029831126725,-4.067442257252786,-2.3811062154560076,-2.0563679325442976,-3.064614241303822,-2.9739668656658864,-0.9337665938513879,-3.282547787108115,-3.6472649688116263,-0.5855733522905311,-5.36683550989779,-5.886362018582847,24,-0.86619997,-2.31769991,0.6318
-1.9549520617922411,-4.756113440369944,-5.090597462314875,-2.2442579712287802,-0.9853670467355826,-5.3453095117233005,-3.2848346912510777,-6.160213009760653,-4.409074307732695,-2.235949204552881,-0.5843088694943575,-5.508199974512067,-4.907596190411965,-0.13673063777950745,-0.6908863498637174,-1.3253616578565826,36,-0.85860002,-2.2973001,0.6293
-4.132475165715945,-2.6207553881963292,-2.0856877742437785,-5.367150297839938,-4.333317396799458,-2.814617726247853,-2.814244154308767,-4.657002778977677,-1.1838103471727734,-0.7505807973195857,-0.25710458304249784,-2.3683562682668935,-1.967931340027011,-3.5947783542542524,-3.362783647924452,-4.024548701706209,14,-0.84899998,-2.28049994,0.63120002
-3.0579569482808253,-2.303686776347611,-1.7689879984804033,-4.179133802528288,-3.598534332687386,-2.099515549810988,-0.24965323924340055,-6.142954572937704,-6.062344764715945,-5.984425794992923,-4.594969608029459,-5.591509844105936,-0.5623516739500047,-3.2973911525777737,-3.273735683692248,-3.112405998952326,7,-0.84859997,-2.26830006,0.6354
-5.2790949058774785,-4.462478886049503,-3.890929535646542,-0.9510274469119864,-6.050848987785123,-4.725235890562004,-1.6538118052565451,-1.5134720386259204,-3.2120249952082247,-2.645975664355703,-4.366598719086738,-4.794783500187165,-3.862465087258329,-4.983365610474216,-5.686772229168383,-5.616633724405453,10,-0.85000002,-2.25769997,0.63559997
-3.468829902622339,-5.0330127591727525,-0.42596541812031674,-3.216825478158171,-2.284638415969283,-0.471900545733547,-0.6605380949979889,-1.5615000626580695,-0.07021128147866307,-0.3532578341595496,-4.077109426854683,-2.520606441641064,-6.101668845841488,-0.9675698160372548,-1.8996192105309504,-3.3083076093587067,17,-0.84829998,-2.24429989,0.63609999
-2.942804666514725,-1.739392734430755,-1.079012751971712,-4.343744613315149,-2.909026843528011,-1.6492979134195949,-6.281108813061714,-0.3180482529751032,-0.0425818313118711,-5.904613804520643,-3.5394885247809142,-3.9531155350676457,-5.9713712201926405,-2.340727073206459,-3.094865254467667,-3.2037187783096073,7,-0.8484,-2.24309993,0.63870001
-2.7498964855455448,-1.5663057242208112,-0.7023450041243073,-4.515217012595855,-2.694474751338703,-1.6149127191551287,-5.8297616783744886,-0.40388792024384657,-0.17631154198355858,-5.854333792108029,-2.7934418426999557,-2.9785814115966645,-5.283078427315132,-2.195616423681905,-2.942842762044819,-3.1260884457960962,8,-0.8502,-2.23620009,0.64039999
-2.379493953853867,-1.1790624394375797,-0.4159780909253534,-3.6113639649612495,-1.9452435142273856,-1.3499973221169839,-5.921972567774418,-0.40440173184292405,-6.2801692997302325,-6.070465069498972,-3.4333039178593125,-3.1895401433324935,-5.995329316145153,-1.6040830989720973,-2.8055401731265093,-3.1974864222011803,3,-0.85339999,-2.22169995,0.64120001
-2.9991314131385742,-1.3323804147839269,-0.6478956834035206,-4.0031197292559995,-2.4713163879301874,-1.6951996295531586,-1.3219726304387578,-1.0421919766661176,-0.4910112365905235,-0.4896246922287304,-3.7238791477592628,-4.1929963382144635,-0.010614841541887188,-2.5300057513528884,-3.370023934870165,-3.5744145263927436,4,-0.8441,-2.19560003,0.63789999
-0.3571268990275094,-5.683562795014858,-3.81462253923085,-0.9860510211942959,-0.8309260616631349,-4.547338699208495,-4.456441509792832,-3.6466894012452045,-2.42201015125643,-1.0474812141151943,-0.6741848165007269,-5.956031582846521,-3.901106755086083,-5.562901329958848,-0.21608306109059328,-1.237712957225824,33,-0.83950001,-2.17140007,0.63330001
-2.2866106385242055,-2.382986354693248,-0.37369882286778733,-3.0483102983890618,-2.540046841329115,-1.0563573177986356,-0.7173433884804155,-0.40310374992839115,-5.844258159022679,-5.116577402629801,-4.648079017645827,-5.195492974058652,-5.861329071115858,-2.004519508862323,-2.74035718545138,-3.720910240679295,0,-0.83410001,-2.14689994,0.63639998
-3.63239012791896,-2.8083128078914257,-1.405800141256485,-4.626557026399791,-4.556293268067897,-1.2161712725001408,-0.9696310660561096,-0.910434927578514,-5.768014126546213,-4.879765605224748,-4.70108875237851,-3.8715522856557243,-1.4386370329250369,-2.888471744616872,-3.437804604513804,-4.331783578472347,28,-0.82560003,-2.14490008,0.63099998
-3.6660017661513393,-2.469228870645985,-0.9926788302202372,-3.627795506713513,-2.531196245344759,-1.095511945411232,-1.0961813658532904,-5.866015147757757,-5.017896848857433,-2.2960308736110164,-3.7454811889342565,-4.053256275994087,-1.4864428616152594,-1.7969890457947528,-2.7678274041615936,-3.614892579035157,16,-0.82700002,-2.13499999,0.6365
-1.1718008482849527,-0.7586743848890194,-5.603240045710338,-2.2005938042401993,-4.3256340744263255,-4.748487054372262,-6.0691936676658855,-5.101504658285755,-3.796857564101913,-2.50707219401059,-3.3385470776727786,-3.19109340120405,-0.1332412248608854,-6.017097265589619,-1.3254532439695623,-1.9509952935885089,8,-0.82450002,-2.13179994,0.63139999
-1.5008316958000165,-1.0749657854381027,-6.055729276819033,-2.60810369791999,-1.9482753459832978,-0.3151584586711209,-5.426365962317014,-4.606913121081227,-4.8109106547543945,-4.154586932094659,-2.9476409713161402,-2.1006648434272606,-6.030882518151927,-1.3217066188342699,-2.052001483307624,-2.0983845045393252,33,-0.82880002,-2.1243999,0.6401
-1.6497868268630889,-1.133280636988296,-0.46410147890786035,-2.023902459953021,-0.33646822761204476,-5.608252287176384,-5.404093906288317,-4.8380771635517235,-3.647480869929886,-2.903510296984848,-2.990032188550586,-2.8085236900946597,-2.0740284412398964,-0.5599614000430506,-1.6018143561313636,-2.269865415309823,5,-0.82609999,-2.11910009,0.63620001
-2.860106961562586,-1.784657776049869,-0.8829539844059191,-3.153337965563665,-3.3081743604161247,-5.974152592801076,-0.6907199912158006,-0.10094847568885257,-4.834590346952609,-3.410653021674136,-4.068126927135751,-4.238784051428013,-2.6426912742068183,-1.5410161698575706,-3.0751292778418673,-3.434321473578649,9,-0.82730001,-2.11380005,0.6462
-1.8530684401019712,-1.2161058201788961,-0.07091608757201762,-2.6269101624938145,-1.3777015412865126,-1.006835647447133,-5.343892557616961,-5.382736089912633,-0.2446448349436423,-1.1744500858138167,-2.428982855617356,-1.9355528605271886,-0.3687517974027372,-1.0673968504731945,-2.0763717064138874,-2.553552723060907,29,-0.8251,-2.1019001,0.64660001
-2.963460172148789,-2.4668136339889415,-0.8571215151824241,-2.8152539903445266,-3.2566089572299077,-0.8777900817978619,-1.7617294712753875,-0.5684356889703821,-5.442106751721482,-4.9880465146037665,-4.76756654571264,-5.077190447182872,-5.108709388083938,-2.394584225227092,-2.712325659205728,-3.5474555003130206,4,-0.82050002,-2.09559989,0.64999998
-6.075047773368972,-5.748751392628812,-3.917669593005389,-0.43819876805864766,-5.550214152134096,-5.2834151771218245,-3.1853189960795874,-4.327292569538663,-4.952533922445511,-5.10246197726272,-0.03108867513473257,-5.860092214246983,-4.942921243497665,-4.87635535013051,-6.026217699327859,-0.2872885918125938,28,-0.81879997,-2.08870006,0.639
-4.572721465927437,-2.885651724399004,-2.232250353052116,-4.153781144343583,-5.037720771464457,-1.7128835963727411,-2.2090267146415385,-0.7154299756135885,-5.864720686515668,-4.145757937570849,-4.769626615622727,-5.495503973727004,-1.4204208583692122,-2.8826332430296304,-4.132550878089855,-5.195884203092795,2,-0.81519997,-2.08200002,0.65060002
-1.9265051673626594,-1.8003346184110356,-5.447833835131991,-2.491689138874502,-1.2467064470760647,-1.007742321279487,-5.230965197373557,-0.5758594708985854,-0.40971582867264544,-0.8600413378978544,-2.1162973838020562,-1.4304107050503063,-1.0586148926950862,-4.919180495011901,-1.5462621994600632,-2.3665802945891166,28,-0.80800003,-2.07179999,0.63980001
-5.987807785920637,-5.8616313774838815,-3.6424687136906044,-0.5092069818933496,-5.254103267261449,-4.860358614938491,-2.990707305574645,-4.576970701775345,-4.01272312869208,-4.912224040650116,-0.07116205202645176,-5.505578663400584,-5.0589844377037565,-1.861627831593303,-5.820405512716153,-0.2211608897554136,29,-0.80629998,-2.06579995,0.64819998
-2.295912209398221,-1.9129768163500742,-6.074385212604305,-2.93793611375135,-1.3426490343484332,-0.7420763511320345,-5.543986039623981,-0.7745265155152339,-5.979975765454519,-1.1290605430504854,-2.75779299283586,-1.8822656425799948,-1.1737013016006301,-4.089073317522988,-2.528471095505438,-2.8829383739914682,30,-0.8046,-2.05550003,0.64880002
-1.0941250915762026,-4.217877912865305,-4.582765622242672,-0.4565245540643197,-0.5721562213649207,-4.34889285522447,-4.697840308237964,-3.441483730533683,-2.287116804578531,-1.115069563865191,-1.821335255945442,-2.1423834262425103,-3.5163837600854464,-5.3195993512381605,-0.21911701977685993,-0.19286530937376156,4,-0.80559999,-2.04940009,0.6512
-2.5875323798269037,-2.712206955290352,-4.619628963836618,-2.875925572300531,-2.2747228006075773,-1.5330505250965842,-6.267540923255176,-1.862829813809988,-1.5667313422673885,-1.5817904291763085,-2.8231269723191588,-0.6906607589098641,-1.4459437506964044,-3.019121036568883,-2.0819504998520664,-3.069380035607047,27,-0.80680001,-2.04329991,0.64770001
-1.9901683578409042,-0.4482902726103326,-5.788583719969802,-1.5104519968434538,-0.886836867243467,-4.659150403509969,-4.696123632135674,-4.311036441092206,-3.1357630232640616,-2.023949328239766,-2.8437092260580172,-2.6381104340122903,-2.513810528413199,-0.9006821099453504,-1.8594577746448167,-2.5358805857135884,11,-0.80839998,-2.03900003,0.65189999
-3.199284164836115,-0.9498002287095204,-0.807415734713917,-2.852551688269342,-3.23296873350116,-0.4654360772847852,-0.8599237193326701,-6.064202685652226,-4.152118497793282,-3.594102134181412,-4.464207305855936,-5.136633932620114,-0.3606164871723223,-1.2664550671867048,-2.4868591331207384,-2.889997802751026,3,-0.8118,-2.03730011,0.65490001
-4.109544394365631,-2.2111963005240796,-1.8135435575728724,-3.3921041942075405,-3.8270331018328108,-6.237128194852424,-1.0344545728025025,-0.24831537889659927,-4.598612682273043,-4.309576119094444,-4.963696895964873,-4.565311436323157,-4.278579510946962,-2.882097530701145,-4.102152565425811,-4.3816191526385495,15,-0.81279999,-2.03419995,0.65350002
-2.093288473949798,-1.7152982406700872,-5.81497981347329,-1.7513574886604957,-1.651335293127019,-5.594188536335324,-5.806405491163339,-5.405725668329147,-3.72330879486627,-1.9800636380356593,-2.7806527557504452,-3.4631696538884427,-5.570466415816739,-0.6329299664416226,-1.7500913050480378,-5.516535591631143,5,-0.81459999,-2.03690004,0.65679997
-5.912439140337344,-5.127544164343703,-2.103585691130723,-0.07901947409713372,-5.051998986578575,-3.3576718799170138,-2.6383672365422157,-0.38366015858240843,-3.1599046170554885,-4.593964199184981,-6.220416340638373,-4.088830153986649,-4.124405734362753,-0.20624651338811617,-6.031732994442315,-0.1754566102097712,31,-0.81639999,-2.03660011,0.65930003
-4.54651778896903,-3.601203466054983,-2.2967912358844202,-4.574567206959426,-4.924545810045913,-0.4572548019406142,-1.778630407707638,-0.9325846450698521,-4.553622513931842,-4.359024606940736,-5.301981140603651,-5.266956424291891,-4.094381706512436,-4.214601580543871,-4.776051436430993,-5.961860865488639,14,-0.81900001,-2.03839993,0.66289997
-3.385495855251321,-3.405942251890121,-1.4319160008535974,-3.352017033599946,-3.9524592173803157,-1.022272502396028,-1.4292487367758469,-1.4380838372801108,-3.2650520076424883,-3.6556543182714734,-4.502350920969086,-0.4018109653439339,-1.8334640246782854,-2.184569913593627,-3.03660726631405,-0.9408587778363007,4,-0.82529998,-2.04349995,0.66680002
-3.029273840938238,-2.772319880966066,-0.2397192643182109,-2.684658474158951,-2.5966901391449326,-0.46394307251681965,-0.5660514101626362,-0.3823826234859382,-3.0723340990411856,-3.1944609772182275,-3.8140052057704423,-6.076220117470243,-1.3869255782990386,-1.635569068686877,-3.371637913533373,-5.681013575536703,6,-0.81770003,-2.03699994,0.66979998
-2.073951652697531,-1.182800670037551,-5.432382319910644,-1.6042259334041375,-0.07597637865735862,-4.300502100415059,-3.4150838621973563,-3.1891307929920103,-0.4201920667854253,-5.187234169989715,-1.0559331749320293,-1.9342981406272415,-5.890933468902162,-0.8741621177838894,-2.127750452381296,-3.245812832720393,8,-0.8222,-2.03760004,0.67860001
-4.809155642471161,-0.9751669726269157,-1.405777820567188,-0.6201707402503125,-4.6601352686521835,-1.8971976053326074,-1.7925628876470583,-5.739675748603737,-3.935638432532855,-4.027385050378911,-5.418093747718856,-3.857267749832154,-3.825220592327071,-4.714815312115938,-5.392373197048908,-6.233651920762764,21,-0.8168,-2.0381,0.67989999
-0.013451092817312826,-6.0068148771178755,-3.518775959672187,-0.2955903492549581,-1.2005211729357015,-2.4984308380292575,-3.346037087570423,-2.813704050711358,-0.6140994863843261,-0.3552218489737555,-1.4684420823105384,-0.7259854216015711,-5.702354152386015,-1.0413568832401552,-0.26706830618118715,-1.7069121895476904,12,-0.8089,-2.04489994,0.68129998
-0.9703809152622753,-0.9212410324589158,-3.5431221643311055,-1.887439209105473,-2.2230469816792464,-0.19505049336351732,-0.946848405062191,-1.6957450059881083,-5.66856788051075,-0.35047372953295053,-1.5789612886383892,-5.227690860962113,-5.915109637648506,-0.8803067931881685,-1.2300322527706165,-2.447753297828257,26,-0.80760002,-2.04460001,0.68739998
-5.997380269804104,-5.5521781748951895,-3.225427200650479,-0.2431209990033416,-0.9851901975705033,-2.2569978230880494,-2.583391692415262,-2.400528639288787,-0.3291731736029888,-5.912057096502714,-1.002263405964463,-6.077371011381025,-5.412641160732271,-0.35655874498767304,-6.067747818430313,-1.001864844477268,11,-0.80779999,-2.04940009,0.69059998
-3.728376502765464,-3.5449416368062607,-0.5704789057188648,-3.703939164525096,-3.265445563869349,-0.851357869434473,-1.160301066312428,-1.2844597753388314,-3.2251487909565384,-3.8543467358721273,-4.712001579739265,-2.769941053201947,-2.322910336022886,-1.4189306587737462,-4.381158983655595,-5.874537127458662,7,-0.80830002,-2.05279994,0.69569999
-4.5915500416309385,-4.14497672932572,-1.4326259433360065,-4.92651221084769,-5.772428864538,-0.9219606002659972,-1.0968480571928865,-1.1551197666067594,-6.01250255234482,-4.672075415832907,-6.040788800901737,-4.791514545585805,-2.7354388994031567,-4.561876021452761,-4.516783344091223,-5.695092813772149,10,-0.80510002,-2.05960011,0.69389999
-3.7358213647782037,-3.9597756453745525,-5.59391934723307,-4.627233515266363,-4.717091071931627,-4.332417765132725,-5.058645580629381,-4.89039857024725,-2.50388951714843,-2.717065489092505,-3.8108218384363113,-1.8725564406802775,-1.778474205241423,-3.594248232529992,-3.5518586219238877,-4.911046496452627,23,-0.80510002,-2.0632,0.70039999
-3.9407706493888313,-4.578172423340021,-0.6951741286188842,-5.125621783610651,-4.457158972393998,-5.194874513562887,-5.62363451185788,-5.785027562771226,-3.603556631192042,-3.081234209293612,-4.361305366765137,-3.8307435777216625,-3.041629665955057,-3.7035566266763595,-3.6873248494930237,-5.200509503987853,13,-0.80190003,-2.06739998,0.69319999
-0.83932413844542,-1.4036579312575022,-3.592400997383697,-5.879314640101054,-1.3542652715937749,-2.8061199459330766,-3.7766133794256405,-3.679358615997792,-5.06241846230742,-0.011520719943845847,-0.37535202486168373,-0.14568317406088482,-4.532535480592209,-4.8448597258134924,-0.5724678335967539,-2.7705125856527886,7,-0.79710001,-2.07669997,0.69330001
-0.83932413844542,-1.4036579312575022,-3.592400997383697,-5.879314640101054,-1.3542652715937749,-2.8061199459330766,-3.7766133794256405,-3.679358615997792,-5.06241846230742,-0.011520719943845847,-0.37535202486168373,-0.14568317406088482,-4.532535480592209,-4.8448597258134924,-0.5724678335967539,-2.7705125856527886,7,-0.79869998,-2.07949996,0.69239998
-2.9912105046628703,-2.3614330108580077,-5.722513328852347,-3.3535324356408545,-2.4038166395407075,-0.6842091026915469,-5.835482032819996,-2.035113438693891,-3.065828194229155,-0.35287691501973484,-1.9283824785689987,-0.6995118703379504,-6.281728880612604,-3.9706016829132977,-2.491594912101263,-2.8201992664258952,28,-0.78939998,-2.08579993,0.69050002
-0.2663005878038547,-0.2804697578571549,-3.363377392011815,-1.043803799609119,-2.5319423684582105,-5.135343106068383,-3.5179959744942835,-6.011449387150812,-1.3328232051700581,-5.154164554275013,-3.9644243348214587,-5.517275963016218,-4.900884402001168,-0.4053957174598537,-0.7470216754035093,-0.9893045887879133,35,-0.79030001,-2.09039998,0.68730003
-1.050664838359527,-0.9938602020132024,-3.627534679107585,-1.3320218557244985,-0.7175755363770548,-5.05772545227655,-5.23835264837512,-1.4738232779334766,-1.5958810202458196,-0.7367893512872996,-0.9482413449861937,-0.14172138218913943,-0.37224720033796643,-2.771725802611172,-0.885796539714935,-0.7822689225776855,29,-0.78930002,-2.09310007,0.68599999
-4.951858153547157,-5.069405715764724,-1.4304268685409767,-5.422557073518309,-4.3741138616077535,-2.536240274384312,-2.0429894628696843,-5.138639800270198,-5.147404355562706,-3.7606970147945162,-4.449186628793896,-3.6985060049140657,-3.495484108104826,-5.390979345012688,-4.7281124226946645,-4.611005770671209,28,-0.78549999,-2.09599996,0.6857
-0.006446843982978123,-0.8142393794455991,-0.9061770079765346,-3.1219137995409447,-4.55480033823499,-2.0902417634014725,-2.5592355974943857,-4.750208539211052,-3.9157991815083477,-5.160125523311947,-5.03119865538298,-3.880312097314686,-3.243028592329299,-2.6121370447382546,-3.431531416862377,-5.265044603466038,2,-0.77850002,-2.09739995,0.68529999
